time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-10 00:00:00+00:00,9243,26,22,17
2026-06-11 00:00:00+00:00,10778,33,20,14
2026-06-12 00:00:00+00:00,5727,25,38,27
2026-06-13 00:00:00+00:00,6247,27,76,35
2026-06-14 00:00:00+00:00,5964,36,18,13
2026-06-15 00:00:00+00:00,7601,20,9,9
2026-06-16 00:00:00+00:00,10951,26,11,8
2026-06-17 00:00:00+00:00,6614,20,23,14
2026-06-18 00:00:00+00:00,5423,18,13,11
2026-06-19 00:00:00+00:00,7322,20,12,9
2026-06-20 00:00:00+00:00,9477,22,10,7
2026-06-21 00:00:00+00:00,7223,18,29,15
2026-06-22 00:00:00+00:00,24745,35,23,12
2026-06-23 00:00:00+00:00,13717,34,17,13
